Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Gigi,Gigi Spa MILK & HONEE WAX,04,Hair Removal Waxes,LOW,MODERATE,MODERATE,HIGH,"Ingredients from packaging:
Rosin (Colophonium, Colophane), Ricinus Communis (Castor) Seed Oil, Glyceryl Rosinate, Honey (Mel, Miel), Honey Extract (Mel, Extrait de Miel), Nonfat Dry Milk (Sine Adipe lac, Poudre de lait cr m ), Tocopherol, Carthamus Tinctorius (Safflower) Seed Oil,Glycerin, Flavor (Aroma), Titanium Dioxide (CI 77891)","Product's animal testing policies,Unknown"
Gillette Venus,Gillette Venus Face Wax,04,Hair Removal Waxes,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
WAX STRIP INGREDIENTS: HYDROGENATED STYRENE/METHYLSTYRENE/INDENE COPOLYMER, MINERAL OIL, HYDROGENATED MICROCRYSTALLINE WAX, FRAGRANCE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, ULTRAMARINES, HYDROGENATED PALM KERNEL GLYCERIDES, HYDROGENATED PALM GLYCERIDES FINISHING WIPE INGREDIENTS: CAPRYLIC/CAPRIC TRIGLYCERIDE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, PENTYLENE GLYCOL, TRITICUM VULGARE (WHEAT) GERM OIL, 4-T-BUTYLCYCLOHEXANOL, FRAGRANCE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TOCOPHERYL ACETATE, CUCURBITA PEPO (PUMPKIN) SEED EXTRACT, EPILOBIUM ANGUSTIFOLIUM EXTRACT, SERENOA SERRULATA FRUIT EXTRACT","Product's animal testing policies,Unknown"
Veet,"Veet, Legs & Body 3 In 1, Ready to Use Hair Remover Wax Strip Kit, Infused with Shea butter",04,Hair Removal Waxes,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
WAX STRIPS: HYDROGENATED STYRENE/METHYL STYRENE/INDENE COPOLYMER, MINERAL OIL, SILICA, POLYETHYLENE, FRAGRANCE, BUTYROSPERMUM PARKII (SHEA) BUTTER, TITANIUM DIOXIDE, RED 6 LAKE, FINISH WIPES: MINERAL OIL, HEXYLDECYL STEARATE, FRAGRANCE, TOCOPHERYL ACETATE, CITRUS AURANTIUM DULCIS (ORANGE) PEEL OIL, CEDRUS ATLANTICA BARK OIL, PELARGONIUM GRAVEOLENS FLOWER OIL","Product's animal testing policies,PETA: Companies That Do Test on Animals"
,No Mo Stache Portable Hair Removal Kit,04,Hair Removal Waxes,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WAX INGREDIENTS: COLOPHONIUM, HYDROGENATED GLYCEROL ROSIN ESTER, HYDROGENATED MICROCRYSTALLINE WAX, PARAFFINUM LIQUIDUM, VITIS VINIFERA (GRAPE) SEED OIL, BISABOLOL, TOCOPHERYL ACETATE (VITAMIN E) ALOE CREAM INDREDIENTS: WATER, ALOE BARBADENSIS EXTRACT, CARBOMER, MENTHOL, SORBITOL, AMINOMETHYL PROPANOL, PHENOXYETHANOL","Product's animal testing policies,Unknown"
Gigi,Gigi Spa WAX BEADS GOLDEN ALL PURPOSE FORMULA,04,Hair Removal Waxes,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Rosin (Colophonium, Colophane), Glyceryl Rosinate, Beeswax (Cera Alba, Cire d'Abeille), Paraffin, Ethylene/VA Copolymer, Triethanolamine, Lanolin, Mica, Anthemis Nobilis Flower Oil, Limonene, Gossypium Herbaceum (Cotton) Seed Extract, Jasminum Officinale (Jasmine) Flower Extract, Iron Oxides (CI77489), Iron Oxides (CI77491), Titanium Dioxide (CI 77891)","Product's animal testing policies,Unknown"
Gigi,Gigi Dark Honee Wax for Coarse Hair,04,Hair Removal Waxes,MODERATE,MODERATE,MODERATE,HIGH,"Ingredients from packaging:
ROSIN (COLOPHONIUM, COLOPHANE), GLYCERYL HYDROGENATED ROSINATE, RICINUS COMMUNIS (CASTOR) SEED OIL, PARAFFINUM LIQUIDUM, HONEY EXTRACT (MEL, EXTRAIT DE MIEL), POLYESTER-3, CARBON BLACK (C177266)","Product's animal testing policies,Unknown"
Gillette Venus,"Gillette Venus Bikini Wax Strips, Fresh",04,Hair Removal Waxes,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
WAX STRIP INGREDIENTS: HYDROGENATED STYRENE/METHYLSTYRENE/INDENE COPOLYMER, MINERAL OIL, HYDROGENATED MICROCRYSTALLINE WAX, FRAGRANCE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, ULTRAMARINES, HYDROGENATED PALM KERNEL GLYCERIDES, HYDROGENATED PALM GLYCERIDES FINISHING WIPE INGREDIENTS: CAPRYLIC/CAPRIC TRIGLYCERIDE, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, PENTYLENE GLYCOL, TRITICUM VULGARE (WHEAT) GERM OIL, 4-T-BUTYLCYCLOHEXANOL, FRAGRANCE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TOCOPHERYL ACETATE, CUCURBITA PEPO (PUMPKIN) SEED EXTRACT, EPILOBIUM ANGUSTIFOLIUM EXTRACT, SERENOA SERRULATA FRUIT EXTRACT","Product's animal testing policies,Unknown"
Gigi,Gigi Tea Tree Creme Wax,04,Hair Removal Waxes,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
GLYCERYL HYDROGENATED ROSINATE, DIPROPYLENE GLYCOL DIBENZOATE, MELALEUCA ALTERNIFOLIA (TEA TREE) LEAF OIL, ISOPROPYL TITANIUM TRISOSTEARATE, SYNTHETIC WAX, POLYESTER-3, SILICA, ALUMINUM HYDROXIDE (CI 77002), BLUE 1 LAKE (CI 42090), TITANIUM DIOXIDE(CI 77891).","Product's animal testing policies,Unknown"
,Flamingo Pubic Hair Wax Kit,05,Hair Removal Waxes,MODERATE,HIGH,MODERATE,HIGH,"Ingredients from packaging:
WAX STRIPS INGREDIENTS: GLYCERYL ROSINATE, RICINUS COMMUNIS (CASTOR) SEED OIL, BEESWAX, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, ELAEIS GUINEENSIS (PALM) OIL, BETA-CAROTENE, TOCOPHEROL.,POST-WAX CLOTH INGREDIENTS: WATER/ AQUA/ EAU, ALOE BARBADENSIS LEAF JUICE, C13-15 ALKANE, ISOCETETH-20, SALIX ALBA (WILLOW) BARK EXTRACT, GLUCONOLACTONE, ROSA MOSCHATA SEED OIL, XANTHAN GUM, ENTEROMORPHA COMPRESSA EXTRACT, ORMENIS MULTICAULIS OIL, LAVANDULA HYBRIDA OIL, SILYBUM MARIANUM FRUIT EXTRACT, OCIMUM SANCTUM LEAF EXTRACT, TOCOPHERYL ACETATE, TOCOPHEROL, CALCIUM GLUCONATE, PROPANEDIOL, AMODIMETHICONE, SODIUM HYDROXIDE, CETRIMONIUM CHLORIDE, TRIDECETH-10, CITRIC ACID, SODIUM BENZOATE.","Product's animal testing policies,Unknown"
Gigi,Gigi Spa TEA TREE INFUSED CREME WAX,05,Hair Removal Waxes,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
Glyceryl Hydrogenated Rosinate, Dipropylene Glycol Dibenzoate, Polyester-3, Silica, Fragrance (Parfum), Benzyl Benzoate, Aluminum Hydroxide, Titanium Dioxide (CI 77891), Yellow 6 Lake (CI 15985), Violet 2 (CI 60725)","Product's animal testing policies,Unknown"
