Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
,Adesse PURIFYING NAIL CLEANSER,04,Polish Remover,MODERATE,MODERATE,LOW,HIGH,"Ingredients from packaging:
ISOPROPYL ALCOHOL, WATER, HAMAMELIS VIRGINIANA (WITCH HAZEL) LEAF, WATER, GLYCERIN, BUTYL ACETATE, TOCOPHERYL ACETATE, ARGANIA SPINOSA KERNEL OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, ALOE BARBADENSIS LEAF JUICE, PROPYLENE GLYCOL, BUTYLENE GLYCOL, HYDROLYZED WHEAT PROTEIN, CITRIC ACID, SODIUM BENZOATE, POTASSIUM SORBATE, PHENOXYETHANOL, CERAMIUM RUBRUM EXTRACT, CITRUS LIMON (LEMON) FRUIT EXTRACT, VACCINIUM MACROCARPON (CRANBERRY) FRUIT EXTRACT, VIOLET 2, RED 33, ETHYLHEXYLGLYCERIN, TOCOPHEROL.","Product's animal testing policies,Unknown"
Daylogic,"Daylogic, Acetone Advanced Nail Polish Remover",05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACETONE, WATER, PERSEA GRATISSIMA (AVOCADO) OIL, COCOS NUCIFERA (COCONUT) OIL, OLEA EUROPAEA (OLIVE) FRUIT OIL, FRAGRANCE, DENATONIUM BENZOATE, YELLOW 11, GREEN 6, BENZOPHENONE-1.","Product's animal testing policies,Unknown"
,Studio M Pro Advanced Nail Polish Remover,05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACETONE, WATER, PERSEA GRATISSIMA (AVOCADO) OIL, COCOS NUCIFERA (COCONUT) OIL, OLEA EUROPAEA (OLIVE) FRUIT OIL, FRAGRANCE, DENATONIUM BENZOATE, YELLOW 11, GREEN 6, BENZOPHENONE-1","Product's animal testing policies,Unknown"
Beauty 360,Beauty 360 Advanced Nail Polish Remover Pads,05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACETONE, WATER, PERSEA GRATISSIMA (AVOCADO) OIL, COCOS NUCIFERA (COCONUT) OIL, OLEA EUROPAEA (OLIVE) FRUIT OIL, FRAGRANCE, DENATONIUM BENZOATE, YELLOW 11, GREEN 6, BENZOPHENONE-1.","Product's animal testing policies,Unknown"
Cutex,"Cutex Nail Polish Remover, Non Acetone",05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
METHYL ACETATE, AQUA/WATER, BUTOXYDIGLYCOL, BENZOPHENONE-1, BHT, PROPYLENE CARBONATE, SODIUM ACETATE, DENATONIUM BENZOATE, COCOS NUCIFERA (COCONUT) OIL, FRAGRANCE, CITRONELLOL, COUMARIN, LIMONENE, LINALOOL, RED 17, YELLOW 11 (CI 47000)","Product's animal testing policies,Unknown"
Daylogic,Daylogic Advanced Nail Polish Remover,05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACETONE, WATER, PERSEA GRATISSIMA (AVOCADO) OIL, COCOS NUCIFERA (COCONUT) OIL, OLEA EUROPAEA (OLIVE) FRUIT OIL, FRAGRANCE, DENATONIUM BENZOATE, YELLOW 11, GREEN 6, BENZOPHENONE-1","Product's animal testing policies,Unknown"
,One+other Advanced Nail Polish Remover Pads,05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACETONE, WATER, PERSEA GRATISSIMA (AVOCADO) OIL, COCOS NUCIFERA (COCONUT) OIL, OLEA EUROPAEA (OLIVE) FRUIT OIL, FRAGRANCE, DENATONIUM BENZOATE, YELLOW 11, GREEN 6, BENZOPHENONE-1","Product's animal testing policies,Unknown"
,One+Other Original Nail Polish Remover,05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACETONE, AQUA, PROPYLENE CARBONATE, ISOPROPYL ALCOHOL, GLYCERIN, FRAGRANCE, DENATONIUM BENZOATE, YELLOW 11/CI 47000.","Product's animal testing policies,Unknown"
Walgreens,"Walgreen, Regular Nail Polish Remover",05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACETONE, WATER, PROPYLENE CARBONATE, DIMETHYL GLUTARATE, DIMETHYL ADIPATE, GLYCERIN, FRAGRANCE, DENATONIUM BENZOATE, D&C YELLOW NO. 11","Product's animal testing policies,Unknown"
,Walgreen Advanced Nail Polish Remover,05,Polish Remover,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACETONE, WATER, PERSEA GRATISSIMA (AVOCADO) OIL, COCOS NUCIFERA (COCONUT) OIL, OLEA EUROPAEA (OLIVE) FRUIT OIL, FRAGRANCE, YELLOW 11, GREEN 6.","Product's animal testing policies,Unknown"
