Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Olive &amp; June,Olive and June Olive & June Nail Strengthener Nail Care Treatment with Celery Seed Extract,01,Nail Polish,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Ethyl Acetate, Isopropylidenediphenyl Bisoxyhydroxypropyl Methacrylate, Dimethyl Urea, Caprylic/Capric Triglyceride, Apium Graveolens (Celery) Seed Extract, Water, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salvia Officinalis (Sage) Leaf Extract, Cymbopogon Schoenanthus Extract, Lavandula Angustifolia (Lavender) Extract, Chamomilla Recutita (Matricaria) Flower Extract, Butylene Glycol, 1,2-Hexanediol
Directions from packaging:
See instructions on packaging.","Product's animal testing policies,Unknown"
L.A. Colors,"L.a. Colors Nail Art, Hi Lite Bna632",01,Nail Polish,LOW,LOW,LOW,LOW,"Ingredients from packaging:
ETHYL ACETATE, BUTYL ACETATE, NITROCELLULOSE, POLYESTER-23, ACETYL TRIBUTYL CITRATE, ISOPROPYL ALCOHOL, STEARALKONIUM BENTONITE, STYRENE/ACRYLATES COPOLYMER, ADIPIC ACID/NEOPENTYL GLYCOL/TRIMELLITIC ANHYDRIDE COPOLYMER, DIACETONE ALCOHOL, SUCROSE ACETATE ISOBUTYRATE, ACRYLATES COPOLYMER, SILICA, PHOSPHORIC ACID. MAY CONTAIN / PEUT CONTENIR : TITANIUM DIOXIDE (CI 77891), IRON OXIDES (CI 77491, CI 77499), RED 28 LAKE (CI 45410), ORANGE 5 LAKE (CI 45370), BLACK 2 (CI 77266), RED 7 LAKE (CI 15850), RED 6 LAKE (CI 15850), FERRIC AMMONIUM FERROCYANIDE (CI 77510), YELLOW 5 LAKE (19140).","Product's animal testing policies,Unknown"
POP-ARAZZI,"Pop Arazzi Nail Polish, Base Coat Clay Vit E",01,Nail Polish,LOW,LOW,LOW,LOW,"Ingredients from packaging:
BUTYL ACETATE, ETHYL ACETATE, NITROCELLULOSE, POLYACRYLIC ACID, ISOPROPYL ALCOHOL, ACETYL TRIBUTYL CITRATE, ALCOHOL DENAT.","Product's animal testing policies,PETA Cruelty-free Companies"
Wet N Wild,"Wet N Wild Wildshine Clear Nail Protector, 450 B",01,Nail Polish,MODERATE,LOW,LOW,LOW,"Ingredients from packaging:
BUTYL ACETATE, ETHYL ACETATE, CELLULOSE ACETATE BUTYRATE, ADIPIC ACID/NEOPENTYL GLYCOL/TRIMELLITIC ANHYDRIDE COPOLYMER, ALCOHOL DENAT., DIPROPYLENE GLYCOL DIBENZOATE, NITROCELLULOSE, ISOPROPYL ALCOHOL , [+/-(MAY CONTAIN/PEUT CONTENIR): VIOLET 2/CI 60725] (0515)","Product's animal testing policies,Unknown"
L.A. Colors,"L.a. Colors Gelshine Extra Shiny Top Coat Nail, Cnl521",01,Nail Polish,MODERATE,LOW,LOW,LOW,"Ingredients from packaging:
ETHYL ACETATE, ACRYLATES COPOLYMER, BUTYL ACETATE, DIPROPYLENE GLYCOL DIBENZOATE, NITROCELLULOSE, ISOPROPYL ALCOHOL, VIOLET 2 (CI 60725).","Product's animal testing policies,Unknown"
L.A. Girl Cosmetics,"L.a. Girl, Extreme Shine Gel Like Nail Polish, Doll Face Gnl729",01,Nail Polish,LOW,LOW,LOW,LOW,"Ingredients from packaging:
ETHYL ACETATE, BUTYL ACETATE, NITROCELLULOSE, ADIPIC ACID/NEOPENTYL GLYCOL/TRIMELLITIC ANHYDRIDE COPOLYMER, ACETYL TRIBUTYL CITRATE, ISOPROPYL ALCOHOL, ISOBUTYL ACETATE, STEARALKONIUM BENTONITE, MICA, SUCROSE ACETATE ISOBUTYRATE. MAY CONTAIN: TITANIUM DIOXIDE (CI 77891), RED 7 LAKE (CI 15850).","Product's animal testing policies,PETA Cruelty-free Companies"
,L.A. Girl Gel Nail Polish - Clear,01,Nail Polish,LOW,LOW,LOW,LOW,"Ingredients from packaging:
ETHYL ACETATE, BUTYL ACETATE, ADIPIC ACID/ NEOPENTYL GLYCOL/TRIMELLITIC ANHYDRIDE COPOLYMER, ISOPROPYL ALCOHOL, CELLULOSE ACETATE BUTYRATE, NITROCELLULOSE, ACETYL TRIBUTYL CITRATE, DIPROPYLENE GLYCOL DIBENZOATE, ETOCRYLENE","Product's animal testing policies,Unknown"
,"Zoya Professional Lacquer Nail Polish, Purity",01,Nail Polish,LOW,LOW,LOW,LOW,"Ingredients from packaging:
BUTYL ACETATE, ETHYL ACETATE, NITROCELLULOSE, ACETYL TRIBUTYL CITRATE, ISOPROPYL ALCOHOL, STERLKONIUM, HECTORITE, ACRYLATES COPOLYMER, STYRENE/ACRYLATES COPOLYMER","Product's animal testing policies,Unknown"
L.A. Colors,"L.a. Colors Quickgloss Fast Drying Top Coat Nailtreatment, Super Fast Gloss Cnl522",01,Nail Polish,MODERATE,LOW,LOW,LOW,"Ingredients from packaging:
ETHYL ACETATE, BUTYL ACETATE, NITROCELLULOSE, ACRYLATES COPOLYMER, ACETYL TRIBUTYL CITRATE, ISOPROPYL ALCOHOL, VIOLET 2 (CI 60725)","Product's animal testing policies,Unknown"
L.A. Colors,"L.A. COLORS Gel-like Nail Polish, Frosting",01,Nail Polish,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Ethyl Acetate, Butyl Acetate, Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer, Isopropyl Alcohol, CELLULOSE ACETATE BUTYRATE, Nitrocellulose, Acetyl Tributyl Citrate, DIPROPYLENE GLYCOL DIBENZOATE, ETOCRYLENE","Product's animal testing policies,Unknown"
DASHING DIVA,"Dashing Diva, Red Therapy Prime, Base Coat",01,Nail Polish,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
ALCOHOL DENAT., WATER, ACRYLATES/OCTYLACRYLAMIDE COPOLYMER, AMINOMETHYL PROPANOL, BUTYLENE GLYCOL, 1,2-HEXANEDIOL, COPPER TRIPEPTIDE-1, ACETYL HEXAPEPTIDE-8","Product's animal testing policies,Unknown"
Ella+mila,"Ella+mila Nail Polish, Yacht Club",01,Nail Polish,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
BUTYL ACETATE, ETHYL ACETATE, NITROCELLULOSE, ACETYL TRIBUTYL CITRATE, PHTHALIC ANHYDRIDE/TRIMELLITIC ANHYDRIDE/GLYCOLS COPOLYMER, ISOPROPYL ALCOHOL, STEARALKONIUM HECTORITE, ADIPIC ACID/FUMARIC ACID/PHTHALIC ACID/TRICYCLODECANE DIMETHANOL COPOLYMER, CITRIC ACID, BIS(GLYCIDOXYPHENYL PROPANE/BISAMINO METHYLNORBORNANE COPOLYMER, ALUMINUM HYDROXIDE, POLYBUTYLENE TEREPHTHALATE, POLYETHYLENE TEREPHTHALATE, STYRENE/ACRYLATES COPOLYMER","Product's animal testing policies,Unknown"
