Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
HUDA BEAUTY,Huda Beauty Water Jelly Hydrating Face Primer,01,Makeup Primer,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
water/aqua/eau, butylene glycol, glycerin, pentylene glycol, alcohol, phenoxyethanol, caprylyl glycol, sorbitol, peg-8, ammonium acryloyldimethyltaurate/vp copolymer, ppg-1-peg-9 lauryl glycol ether, coceth-7, polyvinyl alcohol, peg-40 hydrogenated castor oil, cellulose gum.","Product's animal testing policies,Unknown"
Il-Makiage,"Il Makiage, No Filter Poreless Base Smoothing Primer",01,Makeup Primer,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Cyclopentasiloxane, Dimethicone crosspolymer, Isohexadecane, Octyldodecanol, Polysilicone-11, Polygl-yceryl-4 isostearate, Dimethicone/vinyl dimethicone crosspolymer, Dimethiconol.","Product's animal testing policies,PETA Cruelty-free Companies"
Medusa&#39;s Make-up,"Medusa's Make-up Glitter Adhesive, The Fix",01,Makeup Primer,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
Olea Europaea (Organic Olive) Oil, Euphorbia Anisyphilitica (Candelilla) Wax, Cocos Nucifera (Organic Coconut) Oil, Butyrospermum Parkii (Organic Shea) Butter, Elaeis Guineensis (Organic Palm) Oil, Simmondsia Chinensis (Organic Jojoba) Seed Oil, Rosa Canina (Rosehip) Fruit Oil, Tocopherol (Vitamin E), Rosmarinus Officinalis (Rosemary) Leaf Extract, Azadirachta Indica (Neem) Seed Oil","Product's animal testing policies,PETA Cruelty-free Companies"
Glo Skin Beauty,Glo Skin Beauty Mattifying Primer,01,Makeup Primer,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
Aqua (Water/Eau), Magnesium Aluminum Silicate, VP/VA Copolymer, Polymethylsilsesquioxane, Glycerin, Propylene Glycol, Kaolin, Phenoxyethanol, Ethylhexylglycerin, Capryl Glycol, Hexylene Glycol","Product's animal testing policies,Unknown"
Refy Beauty,Refy Beauty Face Primer,01,Makeup Primer,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
Aqua/Water/Eau, Glycerin, Butylene Glycol, Glycereth-26, 1,2-Hexanediol, Niacinamide, Camellia Sinensis Seed Oil, Methylpropanediol, Panthenol, Chlorella Vulgaris Extract, Glucose, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Fructooligosaccharides, Fructose, Hydrogenated Lecithin, Sodium Polyacryloyldimethyl Taurate, Yeast Ferment Extract, Tromethamine, Dipotassium Glycyrrhizate, Ethylhexylglycerin, Sodium Phytate, Candida Bombicola/Glucose/Methyl Rapeseedate Ferment, Tocopherol","Product's animal testing policies,Unknown"
,"Green People, Enrich & Enhance Lip Primer",01,Lipstick,LOW,LOW,MODERATE,LOW,"Ingredients from packaging:
RICINUS COMMUNIS (CASTOR) SEED OIL*, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, COPERNICIA CERIFERA (CARNAUBA) WAX*, HYDROXYSTEARIC/LINOLENIC/ OLEIC POLYGLYCERIDES, OCTYLDODECANOL, CERA ALBA (BEESWAX)*, TOCOPHEROL (VITAMIN E). *INGREDIENTS FROM ORGANIC FARMING.","Product's animal testing policies,Unknown"
Jecca Blac.,Jecca Blac. Blur & Matte Primer,01,Makeup Primer,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Dimethicone/Vinyl Dimethicone Crosspolymer","Product's animal testing policies,Unknown"
NYX,Nyx Dewy Finish Setting Spray,02,Makeup Primer,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
951978 INGREDIENTS: AQUA / WATER / EAU, ALCOHOL, PVP, PROPYLENE GLYCOL, PHENOXYETHANOL, NIACINAMIDE, DISODIUM EDTA.","Product's animal testing policies,Unknown"
Karla Cosmetics,Karla Cosmetics Fix Potion Eye Base,02,Makeup Primer,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
Aqua, Glycerin, Polysorbate 20, Carbomer, Aloe barbadensis leaf powder, Phenoxyethanol , Ethylhexylglycerin, Sodium Hydroxide","Product's animal testing policies,Unknown"
Wet N Wild,"Wet N Wild Glass Correct Primer/Base, Yellow 1111913",02,Makeup Primer,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
WATER/EAU, GLYCERIN, BUTYLENE GLYCOL, ETHYLHEXYL ISONONANOATE, SQUALANE, HYDROGENATED POLYISOBUTENE, DIISOSTEARYL MALATE, TRIETHYLHEXANOIN, STEARETH-10, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, PHENOXYETHANOL, GLYCERYL STEARATE, PEG-100 STEARATE, ETHYLHEXYLGLYCERIN, TOCOPHERYL ACETATE, SPIRULINA PLATENSIS POWDER (IN 1111912), TETRAHEXYLDECYL ASCORBATE (IN 1111913), [+/- (MAY CONTAIN): IRON OXIDES/CI 77491, CI 77492, MICA, TITANIUM DIOXIDE/CI 77891, CHROMIUM OXIDE GREENS/CI 77288].","Product's animal testing policies,Unknown"
