Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Signature Care,Signature Care Eye Makeup Remover,03,Eye Makeup Remover,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
WATER, C15-23 ALKANE, C13-14 ALKANE, ALOE BARBADENSIS LEAF JUICE, BENZYL ALCOHOL, SODIUM CHLORIDE, DIPROPYLENE GLYCOL, POLOXAMER 182, ALLANTOIN, TRIPOTASSIUM EDTA, BENZALKONIUM CHLORIDE, GLYCERIN, CUCUMIS SATIVUS (CUCUMBER) FRUIT EXTRACT, PROPYLENE GLYCOL, POTASSIUM PHOSPHATE, DIPOTASSIUM PHOSPHATE.","Product's animal testing policies,Unknown"
Farmacy,Farmacy Green Clean Makeup Meltaway Cleansing Balm,03,Eye Makeup Remover,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
CETYL ETHYLHEXANOATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, PEG-20 GLYCERYL TRIISOSTEARATE, PEG-10 ISOSTEARATE, POLYETHYLENE, ECHINACEA PURPUREA ROOT EXTRACT, CARICA PAPAYA (PAPAYA) FRUIT EXTRACT, MORINGA PTERYGOSPERMA SEED EXTRACT, MORINGA OLEIFERA SEED OIL, ZINGIBER OFFICINALE (GINGER) ROOT OIL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, SORBITAN SESQUIOLEATE, CITRUS AURANTIFOLIA (LIME) OIL, CITRUS AURANTIUM BERGAMIA (BERGAMOT) FRUIT OIL, GLYCERIN, MELIA AZADIRACHTA LEAF EXTRACT, MELIA AZADIRACHTA FLOWER EXTRACT, CORALLINA OFFICINALIS EXTRACT, CITRUS AURANTIUM DULCIS (ORANGE) PEEL OIL, AMBER POWDER, CANANGA ODORATA FLOWER OIL, COCCINIA INDICA FRUIT EXTRACT, SOLANUM MELONGENA (EGGPLANT) FRUIT EXTRACT, CURCUMA LONGA (TURMERIC) ROOT EXTRACT, OCIMUM SANCTUM LEAF EXTRACT, WATER/AQUA/EAU, BUTYLENE GLYCOL, DISODIUM PHOSPHATE, CITRIC ACID, PHENOXYETHANOL, CITRAL, LIMONENE, LINALOOL","Product's animal testing policies,Unknown"
CVS,Cvs Pharmacy Gentle Eye Makeup Remover,03,Eye Makeup Remover,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER, POLOXAMER 184, BUTYLENE GLYCOL, CUCUMIS SATIVUS (CUCUMBER) FRUIT EXTRACT, ALOE BARBADENSIS LEAF EXTRACT, CAMELLIA SINESSIS LEAF (GREEN TEA) EXTRACT, DISODIUM LAUROAMPHODIACETATE, SODIUM TRIDECETH SULFATE, HEXYLENE GLYCOL, BENZYL ALCOHOL, CITRIC ACID, PHENOXYETHANOL","Product's animal testing policies,Unknown"
Coastal Classic Creations,Coastal Classic Creations Coastal Moon Makeup Remover & Facial Oil,03,Eye Makeup Remover,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
Olea Europaea (Olive) Fruit Oil; Daucus carota sativa (Carrot) Seed Oil; Helichrysum italicum (Helichrysum) Oil; Boswellia carteri (Frankincense) Oil; Phthalate-free, premium grade Lemon Verbena fragrance oil; Phthalate-free, premium grade Neroli fragrance oil","Product's animal testing policies,PETA Cruelty-free Companies,Leaping Bunny"
BIOLOGIQUE RECHERCHE,Biologique Recherche Solution Demaquilleante Pour Les Yeux,03,Eye Makeup Remover,LOW,MODERATE,MODERATE,MODERATE,"Ingredients from packaging:
ACTINIDIA CHINENSIS ( KIWI) FRUIT WATER, ISOHEXADECANE, WATER (AQUA), PENTYLENE GLYCOL, POLYSORBATE 20, SEA WATER ( MARIS AQUA), LACTOBACILLUS/WASABIA JAPONICA ROOT FERMENT EXTRACT, HAMAMELIS VIRGINIANA (WITCH HAZEL) WATER, CENTAUREA CYANUS FLOWER WATER, BUTYLENE GLYCOL, PEG/PPG-8/3 LAURATE, PUERARIA LOBATA ROOT EXTRACT, PHENOXYETHANOL, POTASSIUM SORBATE, CITRIC ACID, GLYCYRRHIZA GLABRA (LICORICE) ROOT EXTRACT, CUCURBITA PEPO (PUMPKIN) SEED EXTRACT","Product's animal testing policies,Unknown"
Maybelline,Maybelline Expert Eyes Oil Free Eye Makeup Remover,03,Eye Makeup Remover,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
WATER, HEXYLENE GLYCOL, DISODIUM, COCOAMPHODIACETATE, IMIDAZOLIDINYL UREA, DIPOTASSIUM, PHOSPHATE, METHYLPARABEN, POTASSIUM PHOSPHATE, DISODIUM EDTA, SODIUM LAURETH-8 SULFATE, SODIUM LAURETH SULFATE, ALLANTOIN, PHENETHYL ALCOHOL, SODIUM BENZOATE, MAGNESIUM LAURETH-8 SULFATE, MAGNESIUM LAURETH SULFATE, SODIUM OLETH SULFATE, MAGNESIUM OLETH SULFATE
Directions from packaging:
Step 1. Slightly moisten a cotton ball or tissue with makeup remover. Step 2. Lightly press cotton ball or tissue against closed eyelids for several seconds. Step 3. Gently wipe residue off. Step 4. Rinse eye area with water. Step 5. Wait five seconds, then wipe area with tissue.
Warnings from packaging:
Not Applicable","Product's animal testing policies,Unknown"
365 Everyday Value,365 Everyday Value Waterproof Eye Makeup Remover,03,Eye Makeup Remover,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER, CAPRYLIC/CAPRIC TRIGLYCERIDE, ORGANIC ALOE BARBADENSIS LEAF JUICE, DECYL GLUCOSIDE, XYLITYLGLUCOSIDE, GLYCERIN, XYLITOL, CAPRYLIC/CAPRIC GLYCERIDES POLYGLYCERYL-10 ESTERS, ORGANIC HAMAMELIS VIRGINIANA (WITCH HAZEL) WATER, CAMELLIA SINENSIS (GREEN TEA) LEAF EXTRACT, CAPRYLOYL GLYCINE, HYDROLYZED ALGIN, ETHYL LAUROYL ARGINATE HCL, CINNAMOMUM ZEYLANICUM (CINNAMON) BARK EXTRACT, CHLORELLA VULGARIS (CHLORELLA) EXTRACT, SARCOSINE, SEA WATER, ANHYDROXYLITOL, ORGANIC ALCOHOL, GLUCONOLACTONE, PHENOXYETHANOL, POTASSIUM SORBATE, SODIUM BENZOATE.","Product's animal testing policies,PETA Cruelty-free Companies"
Studio Selection,"Studio Selection, Oil-Free Eye Makeup Remover Cleanser, Fragrance Free",04,Eye Makeup Remover,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER, CYCLOPENTASILOXANE, ISOPROPYL MYRISTATE, ALOE BARBADENSIS LEAF JUICE, BENZYL ALCOHOL, SODIUM CHLORIDE, PROPYLENE GLYCOL, ALLANTOIN, TRIPOTASSIUM EDTA, BENZALKONIUM CHLORIDE, GLYCERIN, CUCUMIS SATIVUS (CUCUMBER) FRUIT EXTRACT, SODIUM BENZOATE","Product's animal testing policies,Unknown"
Andrea,"Andrea EyeQ's Eye Make-Up Remover Pads, Oil Free",04,Eye Makeup Remover,LOW,HIGH,MODERATE,MODERATE,"Ingredients from packaging:
DISODIUM COCOAMPHODIPROPIONATE, ALOE BARBADENSIS LEAF JUICE, HYDROXYETHYLCELLULOSE, POLYSORBATE 20, SODIUM CHLORIDE, DISODIUM EDTA, METHYLPARABEN, PROPYLPARABEN, DIAZOLIDINYL UREA.","Product's animal testing policies,PETA Cruelty-free Companies"
,Simply Oil Free Eye Makeup Remover,04,Eye Makeup Remover,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
WATER, HEXYLENE GLYCOL, DISODIUM COCOAMPHODIACETATE, DIPOTASSIUM PHOSPHATE, POTASSIUM PHOSPHATE, SODIUM LAURETH-8 SULFATE, SODIUM LAURETH SULFATE, ALLANTOIN, MAGNESIUM LAURETH-8 SULFATE, MAGNESIUM LAURETH SULFATE, SODIUM OLETH SULFATE, MAGNESIUM OLETH SULFATE, HYDROXYACETOPHENONE, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, DISODIUM EDTA, SODIUM BENZOATE, FRAGRANCE","Product's animal testing policies,Unknown"
Neutrogena,Neutrogena Hydrating and Gentle Eye Makeup Remover Lotion,05,Eye Makeup Remover,LOW,MODERATE,MODERATE,HIGH,"Ingredients from packaging:
Water, cetyl ethylhexanoate, isononyl isononanoate, isostearyl palmitate, pentaerythrityl tetraethylhexanoate, cyclopentasiloxane, glycerin, glyceryl stearate, PEG-100 stearate, hexylene glycol, sorbitan stearate, PEG-6 caprylic/capric glycerides, methylparaben, acrylates/C10-30 alkyl acrylate crosspolymer, cetearyl alcohol, disodium EDTA, propylparaben, sucrose cocoate, sodium hydroxide, propylene glycol, aloe barbadensis leaf extract, cucumis sativus (cucumber) fruit extract
Directions from packaging:
Dispense onto fingertips or onto cotton ball and gently massage over closed eyes. Can also be used on face for makeup removal. Tissue off product for maximum hydration.
Warnings from packaging:
Keep out of reach of children.","Product's animal testing policies,PETA: Companies That Do Test on Animals"
Neutrogena,Neutrogena Makeup Remover Cleansing Towelettes,05,Eye Makeup Remover,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER, ISONONYL ISONONANOATE, ISOSTEARYL PALMITATE, CETYL ETHYLHEXANOATE, CYCLOPENTASILOXANE, PENTAERYTHRITYL TETRAETHYLHEXANOATE, HEXYLENE GLYCOL, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, PHENOXYETHANOL, SUCROSE COCOATE, CARBOMER, PEG-4 LAURATE, FRAGRANCE, SODIUM HYDROXIDE, BENZOIC ACID, DEHYDROACETIC ACID, LODOPROPYNYL BUTYLCARBAMATE, ETHYLHEXYLGLYCERIN","Product's animal testing policies,PETA: Companies That Do Test on Animals"
Neutrogena,Neutrogena Makeup Remover Cleansing Towelettes,05,Eye Makeup Remover,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
WATER, ISONONYL ISONONANOATE, ISOSTEARYL [PALMITATE, CETYL ETHYLHEXANOATE, CYCLOPENTASILOXANE, PENTAERYTHRITYL TETRAETHYLHEXANOATE, HEXYLENE GLYCOL, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, PHENOXYETHANOL, SUCROSE COCOATE, CARBOMER, PEG-4 LAURATE, FRAGRANCE, SODIUM HYDROXIDE, BENZOIC ACID, DEHYDROACETIC ACID, IODOPROPYL BUTYLCARBAMATE, ETHYLHEXYLGLYCERIN","Product's animal testing policies,PETA: Companies That Do Test on Animals"
