Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Drunk Elephant,Drunk Elephant Slaai Makeup-Melting Butter Cleanser,01,Makeup Remover,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Carthamus Tinctorius (Safflower) Seed Oil, Lauryl Laurate, Polyglyceryl-3 Laurate, Polyhydroxystearic Acid, Helianthus Annuus (Sunflower) Seed Wax, Polyglyceryl-10 Laurate, Sclerocarya Birrea Seed Oil, Euterpe Oleracea Fruit Oil, Actinidia Chinensis (Kiwi) Fruit Extract, Fragaria Ananassa (Strawberry) Seed Extract, Vaccinium Macrocarpon (Cranberry) Seed Oil, Borago Officinalis Seed Oil, Adansonia Digitata Seed Oil, Polyglyceryl-2 Caprate, Citrullus Lanatus (Watermelon) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Schinziophyton Rautanenii Kernel Oil, Vaccinium Angustifolium (Blueberry) Fruit Extract, Ximenia Americana Seed Oil, Tocopherol, Glycerin","Product's animal testing policies,Unknown"
Plant Therapy,"Plant Therapy Hydrosol, Tea Tree",01,Makeup Remover,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Melaleuca Alternifolia (Tea Tree) Leaf Water*, Leuconostoc/Radish Root Ferment Filtrate, Aqua (Water)","Product's animal testing policies,Leaping Bunny"
Ardell,Ardell Professional Lash Remover,01,Makeup Remover,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
ETHOXYDIGLYCOL","Product's animal testing policies,PETA Cruelty-free Companies"
Vamigas,Vamigas Olinda Cleansing Oil,01,Facial Cleanser,LOW,MODERATE,LOW,LOW,"Ingredients from packaging:
SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, POLYGLYCERYL-10 LAURATE, POLYGLYCERYL-2 SESQUIOLEATE, TOCOPHEROL, SALVIA HISPANICA (CHIA) SEED OIL, OPUNTIA FICUS-INDICA (PRICKLY PEAR) SEED OIL, EUTERPE OLERACEA (ACAI) FRUIT OIL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, SILICA","Product's animal testing policies,Unknown"
Estée Lauder,Estee Lauder Gentle Eye Makeup Remover,01,Makeup Remover,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
Water\\Aqua\\Eau, Peg-32, Butylene Glycol, Disodium Cocoamphodiacetate, Peg-6, Disodium Edta, Phenoxyethanol","Product's animal testing policies,Unknown"
Wildling,Wildling Lumin Three-in-One Oil,01,Facial Cleanser,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Passiflora Edulis (Passion Fruit) Seed Oil**, Simmondsia Chinensis (Jojoba) Oil*, Hippophae Rhamnoides (Sea Buckthorn) Seed and Fruit Oil*, Lavandula Angustifolia (Lavender) Flower*, Tocopherol (Sunflower Derived)","Product's animal testing policies,Unknown"
Three Ships,Three Ships Nourish Lavender + MCT Cleansing Oil,01,Facial Moisturizer/Treatment,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
Caprylic/Capric Trigylceride (Fractionated Coconut Oil), Pelargonium Graveolens (Geranium) Flower Oil, Lavandula Angustifolia (Lavender) Oil
Warnings from packaging:
Test on patch of skin before applying to face. Keep out of reach of children and away from direct sunlight. Do not use if allergic to any of the ingredients","Product's animal testing policies,Leaping Bunny"
withSimplicity,withSimplicity Makeup Remover,01,Makeup Remover,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Caprylic/Capric Triglycerides (Medium Triglycerides) (Fractionated Coconut Oil), Carthamus Tinctorius (Safflower) Seed Oil, Prunus Dulcet (Sweet Almond) Oil, Tocopherol (Vitamin E) Oil","Product's animal testing policies,Unknown"
Pura D&#39;or,Pura D'or Professional 100% Pure & Natural Organic Sweet Almond Oil,01,Body Oil,LOW,LOW,LOW,LOW,"Ingredients from packaging:
PRUNUS DULCIS (ALMOND) OIL.*","Product's animal testing policies,PETA Cruelty-free Companies"
Chagrin Valley Soap &amp; Salve,Chagrin Valley Soap & Salve Company Facial Cleansing Makeup Remover,01,Makeup Remover,LOW,LOW,MODERATE,LOW,"Ingredients from packaging:
Organic Sunflower Oil, Organic Castor Bean Oil, Organic Baobab Oil, Organic Carrots, Organic Helichrysum, Organic Sweet Almond Oil, Organic Jojoba Oil","Product's animal testing policies,Leaping Bunny"
Elate,Elate Beauty Revive Makeup Remover Balm,01,Makeup Remover,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Simmondsia Chinensis, *Cocos Nucifera, Candelilla Wax, *Olea europaea, *Calendula Officinalis, *Copernicia Cerifera Wax, *Prunus Amygdalus Dulcis Oil, **Tocopherol, Glycine Soja Oil, Pelargonium Asperum Oil, *Anthemis Nobilis Oil","Product's animal testing policies,PETA Cruelty-free Companies,Leaping Bunny"
,Dirty Hippie Cosmetics Gentle Balanced Makeup Remover,01,Makeup Remover,LOW,LOW,MODERATE,MODERATE,"Ingredients from packaging:
Hempseed* and Castor* Oils, Witch Hazel extract. (Certified Organic*)","Product's animal testing policies,Unknown"
Butter Me Up Organics,Butter Me Up Organics Organic Makeup Remover,01,Makeup Remover,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
Aloe*, Witch Hazel*, Saponified Castor Oil*, Olive Oil*, Sunflower Oil*, Coconut Oil*, Citric Acid*, Rosemary Extract*, Water","Product's animal testing policies,Unknown"
Brittanie&#39;s Thyme,Brittanie's Thyme Organic Eye Oil,01,Around Eye Cream,LOW,LOW,LOW,LOW,"Ingredients from packaging:
SQUALANE (OLIVE) OIL, ORGANIC FRACTIONATED COCOS NUCIFERA (COCONUT OIL, ORGANIC VITIS VINIFERA (GRAPE) SEED OIL, TOCOPHEROL (VITAMIN E).","Product's animal testing policies,PETA Cruelty-free Companies"
Glossier,Glossier Milky Oilwaterproof makeup remover,02,Makeup Remover,MODERATE,LOW,LOW,HIGH,"Ingredients from packaging:
Aqua/Water/Eau, Isohexadecane, PEG-40 Hydrogenated Castor Oil, Panthenol, Glycerin, PPG-26-Buteth-26, Symphytum Officinale Root Extract, Sodium Benzoate, Disodium EDTA, Citric Acid, Sodium Chloride","Product's animal testing policies,Unknown"
