Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Beautycounter,"Beautycounter Color Outline Eye Pencil, Navy",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
Stearic Acid, Hydrogenated Palm Kernel Glycerides, Synthetic Japan Wax,Hydrogenated Vegetable Oil, Hydrogenated Castor Oil, Cetyl Palmitate, Hydrogenated Coco-Glycerides, Copernicia Cerifera (Carnauba) Wax, Caprylic/Capric Triglyceride, Hydrogenated Palm Glycerides,Calcium Carbonate, Coco-Caprylate/Caprate, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract. May Contain: Mica, Titanium Dioxide, Ultramarines,Ferric Ferrocyanide, Carmine, Iron Oxides.
Warnings from packaging:
For external use only. Keep out of reach of children.","EWG Verified,Product's animal testing policies,Leaping Bunny"
Almay,"Almay All-Day Intense Gel Eyeliner, Rich Black",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
Isododecane, Trimethylsiloxysilicate, Dimethicone, Synthetic Wax, Polyethylene, Polybutene, Silica, Caprylic/Capric Triglyceride, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Propylene Carbonate, Stearalkonium Hectorite, Tocopherol, Ferric Ammonium Ferrocyanide (CI 77510), Iron Oxides (CI 77499)
Warnings from packaging:
IMPORTANT: NEVER USE IF EYE IS INJURED, IRRITATED OR INFECTED. CONSULT AN EYE DOCTOR IMMEDIATELY IN CASE OF INJURY. ALWAYS HANDLE AND APPLY IN A CAREFUL AND SANITARY MANNER.","EWG Verified,Product's animal testing policies,Unknown"
Honest Beauty,"Honest Beauty Liquid Eyeliner, Black",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
Water (Aqua), Alcohol Denat., Glycerin, Pullulan, Disodium Coco-Glucoside Citrate, Hectorite, Xanthan Gum, Citric Acid, Sodium Hydroxide, Sodium Dehydroacetate, Iron Oxides (CI 77499), Ferric Ammonium Ferrocyanide (CI 77510).","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Beautycounter,"Beautycounter Color Outline Eye Pencil, Black",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
Stearic Acid, Hydrogenated Palm Kernel Glycerides, Synthetic Japan Wax, Hydrogenated Vegetable Oil, Hydrogenated Castor Oil, Cetyl Palmitate, Hydrogenated Coco-Glycerides, Copernicia Cerifera (Carnauba) Wax, Caprylic/Capric Triglyceride, Hydrogenated Palm Glycerides, Calcium Carbonate, Coco-Caprylate/Caprate, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Iron Oxides.
Warnings from packaging:
For external use only. Keep out of reach of children.","EWG Verified,Product's animal testing policies,Leaping Bunny"
Almay,"Almay All-Day Intense Gel Eyeliner, Evergreen",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
Isododecane, Trimethylsiloxysilicate, Dimethicone, Polyethylene, Synthetic Wax, Mica, Polybutene, Silica, Caprylic/Capric Triglyceride, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Propylene Carbonate, Stearalkonium Hectorite, Tin Oxide, Tocopherol, May Contain: Carmine (CI 75470), Ferric Ammonium Ferrocyanide (CI 77510), Ferric Ferrocyanide (CI 77510), Iron Oxides (CI 77491), Iron Oxides (CI 77499), Titanium Dioxide (CI 77891)
Warnings from packaging:
IMPORTANT: NEVER USE IF EYE IS INJURED, IRRITATED OR INFECTED. CONSULT AN EYE DOCTOR IMMEDIATELY IN CASE OF INJURY. ALWAYS HANDLE AND APPLY IN A CAREFUL AND SANITARY MANNER.","EWG Verified,Product's animal testing policies,Unknown"
Maia&#39;s Mineral Galaxy,"Maia's Mineral Galaxy Mineral Eye Liner, Dark Chocolate",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
*Simmondsia Chinensis (Jojoba) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Theobroma Cacao (Cacao) Seed Butter, Euphorbia Cerifera (Candelilla) Wax, Copernicia Cerifera (Carnauba) Wax, * Butyrospermum Parkii (Shea Butter), *Rosmarinus Officinalis (Rosemary) Oleoresin, Tocopherol (Vitamin E), Kaolin, Mica and Iron Oxides (CI 77491, CI 77492, CI 77499)
Warnings from packaging:
Caution: Do not use if eye is injured, infected, irritated or moving. Consult a physician promptly if damage occurs.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Almay,"Almay All-Day Intense Gel Eyeliner, All-Day Grey",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
Isododecane, Trimethylsiloxysilicate, Dimethicone, Polyethylene, Synthetic Wax, Mica, Polybutene, Silica, Calcium Sodium Borosilicate, Caprylic/Capric Triglyceride, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Propylene Carbonate, Stearalkonium Hectorite, Tin Oxide, Tocopherol, Aluminum Powder (CI 77000), Iron Oxides (CI 77499), Titanium Dioxide (CI 77891)
Warnings from packaging:
IMPORTANT: NEVER USE IF EYE IS INJURED, IRRITATED OR INFECTED. CONSULT AN EYE DOCTOR IMMEDIATELY IN CASE OF INJURY. ALWAYS HANDLE AND APPLY IN A CAREFUL AND SANITARY MANNER.","EWG Verified,Product's animal testing policies,Unknown"
One of One by C&#39;est Moi,"One of One by C'est Moi Think Twice Duel Eyeliner, Green Thumb/Great White",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
/INGR DIENTS: Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Polymethylsilsesquioxane, Mica, Silica, Polybutene, Hydrogenated Polydicyclopentadiene, Oryza Sativa (Rice) Bran Wax, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain/Peut contenir (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Ferric Ferrocyanide (CI 77510), Ferric Ammonium Ferrocyanide (CI 77510).","EWG Verified,Product's animal testing policies,Unknown"
One of One by C&#39;est Moi,"One of One by C'est Moi Think Twice Duel Eyeliner, Auburn'n for You/Taupe to Me",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
/INGR DIENTS: Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Polymethylsilsesquioxane, Silica, Polybutene, Hydrogenated Polydicyclopentadiene, Oryza Sativa (Rice) Bran Wax, Mica, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, May Contain/Peut contenir (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Ferric Ammonium Ferrocyanide (CI 77510).","EWG Verified,Product's animal testing policies,Unknown"
Honest Beauty,"Honest Beauty Vibeliner Pencil Eyeliner, Divine",EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
Hydrogenated Jojoba Oil, Caprylic/Capric Triglyceride, Limnanthes Alba (Meadowfoam) Seed Oil, Hydrogenated Cottonseed Oil, Mangifera Indica (Mango) Seed Oil, Euphorbia Cerifera (Candelilla) Wax, Glyceryl Caprylate, Copernicia Cerifera (Carnauba) Wax, Macadamia Integrifolia Seed Oil, Chamomilla Recutita (Matricaria) Flower Extract, Tocopherol, Ascorbyl Palmitate, Tin Oxide, Mica (CI 77019), Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492)","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
