Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Clean Faced Cosmetics,"Clean Faced Cosmetics Natural Highlighter & Eyeshadow, Beige",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
kaolin clay, white mica (mica, titanium dioxide -- shimmer version only), organic cocoa powder","Product's animal testing policies,Unknown"
Moonrise Creek,"Moonrise Creek Highlighting Illuminators, Moon Beam",01,Bronzer/Highlighter,MODERATE,LOW,LOW,LOW,"Ingredients from packaging:
Manihot Esculenta (Tapioca), Silicate (Mica), Titanium Dioxide","Product's animal testing policies,Unknown"
,"Makeup Addiction Loose Highlighter, Bronzified",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
: Mica, Iron Oxide","Product's animal testing policies,Unknown"
Moonrise Creek,"Moonrise Creek Highlighting Illuminators, Luminous",01,Bronzer/Highlighter,MODERATE,LOW,LOW,LOW,"Ingredients from packaging:
Manihot Esculenta (Tapioca), Silicate (Mica), Titanium Dioxide","Product's animal testing policies,Unknown"
Moonrise Creek,"Moonrise Creek Highlighting Illuminators, Rose Quartz",01,Bronzer/Highlighter,MODERATE,LOW,LOW,LOW,"Ingredients from packaging:
Manihot Esculenta (Tapioca), Silicate (Mica), Titanium Dioxide","Product's animal testing policies,Unknown"
Clean Faced Cosmetics,"Clean Faced Cosmetics Natural Highlighter & Eyeshadow, White",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
white mica (mica, titanium dioxide), kaolin clay, organic tapioca starch","Product's animal testing policies,Unknown"
Moonrise Creek,"Moonrise Creek Highlighting Illuminators, Champagne",01,Bronzer/Highlighter,MODERATE,LOW,LOW,LOW,"Ingredients from packaging:
Manihot Esculenta (Tapioca), Silicate (Mica), Titanium Dioxide","Product's animal testing policies,Unknown"
Jane Iredale,"Jane Iredale Glow Time Bronzer Stick, Scorch",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Caprylic/Capric Triglyceride,Ceresin,Ethylhexyl Stearate,Octyldodecanol,Silica,Polybutene,Disteardimonium Hectorite,Propylene Carbonate,Triethoxycaprylylsilane, Simmondsia Chinensis (Jojoba) Seed Oil. [+/- Iron Oxides (CI 77491, CI 77492, CI 77499),Titanium Dioxide (CI 77891).","Product's animal testing policies,PETA Cruelty-free Companies"
Iconic London,"Iconic London Illuminator, Shine",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Hydrogenated Didecene Isododecane Hydrogenated Polyisobutene Mica Hydrogenated Polycyclopentadiene Hydrogenated Styrene/Isoprene Copolymer Triethoxycaprylylsilane 1,2-Hexanediol Caprylyl Glycol May Contain: CI 77491 (Iron Oxides) CI 77891 (Titanium Dioxide)","Product's animal testing policies,PETA Cruelty-free Companies"
Iconic London,"Iconic London Illuminator, Original",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Hydrogenated Didecene Isododecane Hydrogenated Polyisobutene Mica Hydrogenated Polycyclopentadiene Hydrogenated Styrene/Isoprene Copolymer Triethoxycaprylylsilane 1,2-Hexanediol Caprylyl Glycol May Contain: CI 77491 (Iron Oxides) CI 77891 (Titanium Dioxide)","Product's animal testing policies,PETA Cruelty-free Companies"
