Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Huxley,Huxley Secret of Sahara Oil Essence (2018 formulation),05,Serums & Essences,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
Opuntia Ficus-Indica Stem Extract, Butylene Glycol, Glycerin, Methyl Gluceth-20, Alcohol, Water, Dimethicone, 1,2-Hexanediol, Opuntia Ficus-Indica Seed Oil, Polyquaternium-51, Ilex Paraguariensis Leaf Extract, Prunus Mume Fruit Extract, Euterpe Oleracea Fruit Extract, Myrciaria Dubia Fruit Extract, Chenopodium Quinoa Seed Extract, Theobroma Cacao (Cocoa) Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Betaine, Hydrogenated Lecithin, Xanthan Gum, Ethylhexylglycerin, Sodium Methyl Stearoyl Taurate, Dextrin, Disodium EDTA, Phenoxyethanol, Fragrance","Product's animal testing policies,Unknown"
Huxley,Huxley Secret of Sahara Essence; Grab Water (2018 formulation),05,Serums & Essences,LOW,HIGH,LOW,MODERATE,"Ingredients from packaging:
Opuntia Ficus-Indica Stem Extract, Butylene Glycol, Alcohol, Glycerin, 1,2-Hexanediol, Opuntia Ficus-Indica Seed Oil, Betula Platyphylla Japonica Juice, Phyllostachis Bambusoides Juice, Ilex Paraguariensis Leaf Extract, Prunus Mume Fruit Extract, Euterpe Oleracea Fruit Extract, Myrciaria Dubia Fruit Extract, Chenopodium Quinoa Seed Extract, Menthapiperita(Peppermint) Leaf Extract, Sodium Hyaluronate, Ceramide Np(Ceramide 3), Acorus Gramineus Root/Stem Extract, Citrus Grandis (Grapefruit) Seed Extract, Perilla Frutescens Leaf Extract, Malachite Extract, Methyl Gluceth-20, Water, Peg-60 Hydrogenated Castor Oil, Carbomer, Ammonium Acryloyldimethyltaurate/VP Copolymer, Ethylhexylglycerin, Caprylic/Capric Triglyceride, Cetyl Ethylhexanoate, Hydrogenated Lecithin, Cyclopentasiloxane, Cyclohexasiloxane, Polysorbate 80, Disodium EDTA, Tromethamine, Phenoxyethanol, Fragrance","Product's animal testing policies,Unknown"
